teams,def_coef
Arsenal,-0.41278655259908814
Aston Villa,-0.5164638261368184
Bournemouth,-0.09949240079726568
Brentford,-0.4351306073799177
Brighton,-0.2908791257644773
Burnley,-0.025757263877070377
Chelsea,-0.491433079454086
Crystal Palace,-0.5388967983923405
Everton,-0.13002054874311414
Fulham,-0.29790679651024166
Liverpool,-0.6342854497664432
Luton Town,0.050104451328203514
Manchester City,-0.7563964398309586
Manchester Utd,-0.4541013355994179
Newcastle Utd,-0.5778062404957907
Nott'ham Forest,-0.10543120582522338
Sheffield Utd,0.0505612476588138
Tottenham,-0.3397124925245194
West Ham,-0.3392516248919546
Wolves,-0.26461937695972126
