teams,att_coef
Arsenal,1.4227094425184543
Aston Villa,1.1782632305878544
Bournemouth,0.6372833962641505
Brentford,1.0647351074740894
Brighton,1.218707141944443
Burnley,0.6276941746732118
Chelsea,1.0538814525172309
Crystal Palace,0.808361456015863
Everton,0.7301130117765435
Fulham,0.8998777085548116
Liverpool,1.482459518543126
Luton Town,0.6020837225799164
Manchester City,1.6331049472339605
Manchester Utd,1.1072554896984714
Newcastle Utd,1.2357111971246173
Nott'ham Forest,0.7568799029786524
Sheffield Utd,0.6108008142656798
Tottenham,1.261282861454599
West Ham,1.0316855521705555
Wolves,0.6371098716237696
