teams,def_coef
Arsenal,-1.144277119215752
Aston Villa,-1.052870937830076
Bournemouth,-0.5704572857248561
Brentford,-0.9231821696244483
Brighton,-0.6711458855330311
Burnley,-0.3712862168674269
Chelsea,-1.0656206115293425
Crystal Palace,-1.0965014530577522
Everton,-0.740112240207342
Fulham,-0.7871177805686922
Liverpool,-1.1602035789761138
Luton Town,-0.5578092954476809
Manchester City,-1.4712680359988435
Manchester Utd,-0.9699239800844833
Newcastle Utd,-1.2218781370248104
Nott'ham Forest,-0.8476152620978823
Sheffield Utd,-0.17912066219240627
Tottenham,-0.8944909311434984
West Ham,-0.816701520975378
Wolves,-0.8068114471962418
