teams,def_coef
Arsenal,-1.005617702380773
Aston Villa,-0.8701753870600472
Bournemouth,-0.5486664693126985
Brentford,-0.8515446666316369
Brighton,-0.8254627190197146
Burnley,-0.7048210305095288
Chelsea,-0.9915454781155632
Crystal Palace,-0.8498044730030906
Everton,-0.7791619886862525
Fulham,-0.7872781039302793
Liverpool,-1.1896598941184864
Luton Town,-0.48566630970138125
Manchester City,-1.2847769191715013
Manchester Utd,-0.8968734515915808
Newcastle Utd,-0.876161873020207
Nott'ham Forest,-0.614362908113524
Sheffield Utd,-0.2956892779430062
Tottenham,-0.8664972233928472
West Ham,-0.7926783911140682
Wolves,-0.879095996010075
