teams,def_coef
Arsenal,-1.182762209818189
Aston Villa,-0.8300614944742379
Bournemouth,-0.5401223545997892
Brentford,-0.665137115493431
Brighton,-0.7326358194442771
Burnley,-0.46082292624353294
Chelsea,-0.7176837357624313
Crystal Palace,-0.6822318811843324
Everton,-0.7711974675288488
Fulham,-0.7403262176086521
Liverpool,-1.1646353189589826
Luton Town,-0.40355007485355804
Manchester City,-1.2483175658292325
Manchester Utd,-0.8737378795994271
Newcastle Utd,-0.6904408174250652
Nott'ham Forest,-0.6273795975870511
Sheffield Utd,-0.1736380035831301
Tottenham,-0.7085251343291076
West Ham,-0.5998437925646686
Wolves,-0.7568475029227503
