teams,def_coef
Arsenal,-1.1296667459511818
Aston Villa,-1.054288869161536
Bournemouth,-0.6149568097535237
Brentford,-0.9535456748420807
Brighton,-0.7708420537923398
Burnley,-0.5670081797838219
Chelsea,-0.9148902289723653
Crystal Palace,-0.888999771634085
Everton,-0.8902116225364425
Fulham,-0.8240739779193883
Liverpool,-1.2365036203718627
Luton Town,-0.5399310065014867
Manchester City,-1.2007079130199327
Manchester Utd,-1.0279730959001503
Newcastle Utd,-1.0633854436568364
Nott'ham Forest,-0.6635749561200033
Sheffield Utd,-0.2988048004010671
Tottenham,-0.8499136194342246
West Ham,-0.7406911666536528
Wolves,-0.80842545676326
