teams,def_coef
Arsenal,-0.9356828180709098
Aston Villa,-0.7043617318482847
Bournemouth,-0.40333533216242284
Brentford,-0.6294892564006899
Brighton,-0.6987954824964799
Burnley,-0.6057667051194779
Chelsea,-0.8932250809375596
Crystal Palace,-0.6481928809664803
Everton,-0.6025848750642286
Fulham,-0.7102606424905316
Liverpool,-0.9743017474391972
Luton Town,-0.3227141273935008
Manchester City,-1.246763098333948
Manchester Utd,-0.662045486911218
Newcastle Utd,-0.6544376019743623
Nott'ham Forest,-0.46324624933959346
Sheffield Utd,-0.15881854248008406
Tottenham,-0.6900327610627504
West Ham,-0.6175213357585295
Wolves,-0.6974325286209649
