teams,att_coef
Arsenal,1.432939617697009
Aston Villa,1.1870669244754615
Bournemouth,0.7568474470789051
Brentford,0.9411185358295127
Brighton,0.9288459032727571
Burnley,0.67727529243089
Chelsea,1.0924564161120855
Crystal Palace,0.8820964434818362
Everton,0.6039585063710312
Fulham,0.9336115736694435
Liverpool,1.4371722304374304
Luton Town,0.9240738853035513
Manchester City,1.5734591091447045
Manchester Utd,1.0841052452760538
Newcastle Utd,1.2874998017424812
Nott'ham Forest,0.8377495545435003
Sheffield Utd,0.6019719479636665
Tottenham,1.1647991084549614
West Ham,1.0112200119892198
Wolves,0.6417324447254956
