teams,def_coef
Arsenal,-1.0691476137708438
Aston Villa,-0.7550216459092041
Bournemouth,-0.45318126382690654
Brentford,-0.7087415401208225
Brighton,-0.7359738465892746
Burnley,-0.6562789840651259
Chelsea,-0.86547903363044
Crystal Palace,-0.7357838862816883
Everton,-0.6630600527415045
Fulham,-0.7115837721123626
Liverpool,-0.9492039076342305
Luton Town,-0.27724984712697515
Manchester City,-1.3133209127715637
Manchester Utd,-0.6403971292641782
Newcastle Utd,-0.6817348601626281
Nott'ham Forest,-0.4740247501812013
Sheffield Utd,-0.15855048874049982
Tottenham,-0.6713807447437911
West Ham,-0.5829068899391064
Wolves,-0.6782573245319656
