teams,def_coef
Arsenal,-1.2050569333648424
Aston Villa,-0.9543269769893543
Bournemouth,-0.5287880015488263
Brentford,-0.9273871881972012
Brighton,-0.7153215734409651
Burnley,-0.3546802428223045
Chelsea,-0.8765033299698438
Crystal Palace,-0.8334641147482846
Everton,-0.8594620858509459
Fulham,-0.8345113818806329
Liverpool,-1.3277306188000342
Luton Town,-0.6581527883840007
Manchester City,-1.1811721102847748
Manchester Utd,-0.9658336197787906
Newcastle Utd,-1.1746991970386058
Nott'ham Forest,-0.8264438682970582
Sheffield Utd,-0.3189047906562329
Tottenham,-0.7352195655847735
West Ham,-0.643436970092592
Wolves,-0.7546847818273907
