teams,att_coef
Arsenal,1.4230707057298095
Aston Villa,1.0963778229489327
Bournemouth,0.629264231897003
Brentford,1.0682744445864365
Brighton,1.222849386664496
Burnley,0.707151480090029
Chelsea,0.9853400663469769
Crystal Palace,0.8475445923390063
Everton,0.6836947156214236
Fulham,1.0151755966497442
Liverpool,1.4896854697870356
Luton Town,0.4883310221303671
Manchester City,1.6320043818649248
Manchester Utd,1.1575362041565351
Newcastle Utd,1.18620716367358
Nott'ham Forest,0.7744040757084317
Sheffield Utd,0.743284871912202
Tottenham,1.275409224479601
West Ham,1.020421250110911
Wolves,0.5539732933025543
