teams,def_coef
Arsenal,-1.0016409543627984
Aston Villa,-0.9063306631125597
Bournemouth,-0.5617183758956394
Brentford,-0.8551245603740354
Brighton,-0.8396135239211894
Burnley,-0.741321961352332
Chelsea,-1.054856733718743
Crystal Palace,-0.9024206611370479
Everton,-0.7493453401594268
Fulham,-0.8040966657679343
Liverpool,-1.195465177631437
Luton Town,-0.5090105377583806
Manchester City,-1.3230492031639636
Manchester Utd,-0.8905095541773044
Newcastle Utd,-0.954241589835796
Nott'ham Forest,-0.6298033409900589
Sheffield Utd,-0.35669633785639326
Tottenham,-0.8777367225438114
West Ham,-0.84873606344024
Wolves,-0.9048849570773576
