teams,def_coef
Arsenal,-1.0309746339103756
Aston Villa,-0.9458392176436883
Bournemouth,-0.5706341464375532
Brentford,-0.9803808786599951
Brighton,-0.8597366081789042
Burnley,-0.7003926950636447
Chelsea,-1.1571936882586011
Crystal Palace,-0.9921354639043016
Everton,-0.7823678566679184
Fulham,-0.8696718000345857
Liverpool,-1.216366620656679
Luton Town,-0.48054497060149104
Manchester City,-1.4327055182668686
Manchester Utd,-0.9479651015219113
Newcastle Utd,-1.0992527523766413
Nott'ham Forest,-0.7419792448918963
Sheffield Utd,-0.2274380462407681
Tottenham,-0.9719238573804296
West Ham,-0.8695412765688013
Wolves,-0.9441156314992268
