teams,def_coef
Arsenal,-1.3831079048340946
Aston Villa,-0.6468247979770654
Bournemouth,-0.6127925357426585
Brentford,-0.6534487941684851
Brighton,-0.7072858438175409
Burnley,-0.4670998901631194
Chelsea,-0.6399248563860445
Crystal Palace,-0.7880924050975896
Everton,-0.8689892742680875
Fulham,-0.7020777968593671
Liverpool,-0.9611202850922611
Luton Town,-0.28620278856802855
Manchester City,-1.327415003544511
Manchester Utd,-0.7262488047772858
Newcastle Utd,-0.6447497414015386
Nott'ham Forest,-0.5703097521888019
Sheffield Utd,-0.11708509215177089
Tottenham,-0.6346960429379712
West Ham,-0.45832131649257046
Wolves,-0.6286903704562968
