teams,def_coef
Arsenal,-1.0815011137122696
Aston Villa,-0.8207089114364478
Bournemouth,-0.5318350422356362
Brentford,-0.7645801280795165
Brighton,-0.7835295940882958
Burnley,-0.644323218448762
Chelsea,-0.9116329969577183
Crystal Palace,-0.7829632775402038
Everton,-0.7269115184362214
Fulham,-0.7863243138013615
Liverpool,-1.0495727590960544
Luton Town,-0.3661119494255312
Manchester City,-1.3221295891855123
Manchester Utd,-0.7581750800505723
Newcastle Utd,-0.7823096175574271
Nott'ham Forest,-0.5710535728014982
Sheffield Utd,-0.16114850973816755
Tottenham,-0.7443061501747962
West Ham,-0.6555868445124323
Wolves,-0.7807898562354414
