teams,att_coef
Arsenal,1.4468793476211215
Aston Villa,1.1621223179454623
Bournemouth,0.7945308738681064
Brentford,0.9550240929629981
Brighton,1.041747463667316
Burnley,0.6801251931998668
Chelsea,0.9843822254782431
Crystal Palace,0.7477975263472922
Everton,0.6332497399725793
Fulham,0.99313739374149
Liverpool,1.4372359091976266
Luton Town,1.0032792345547161
Manchester City,1.4998916354187857
Manchester Utd,1.0655683933136804
Newcastle Utd,1.275763062181118
Nott'ham Forest,0.7807300001637493
Sheffield Utd,0.5967688124775679
Tottenham,1.212162525112253
West Ham,1.0123185741952052
Wolves,0.677285678580821
