teams,att_coef
Arsenal,1.3953305564648126
Aston Villa,1.1990472323376618
Bournemouth,0.7047900891686047
Brentford,0.9435595701075405
Brighton,1.0156353201179724
Burnley,0.6971723522219471
Chelsea,0.9281137446864959
Crystal Palace,0.7495708379747715
Everton,0.6422197869832533
Fulham,0.9186953027613666
Liverpool,1.4659203946740915
Luton Town,1.1373009886426917
Manchester City,1.5769390022364782
Manchester Utd,1.099493232690518
Newcastle Utd,1.254322614782576
Nott'ham Forest,0.8197593171213762
Sheffield Utd,0.5283360569061567
Tottenham,1.1943051673575797
West Ham,0.9853856485070723
Wolves,0.7441027842570338
