teams,def_coef
Arsenal,-1.332319031872917
Aston Villa,-0.7595381560083532
Bournemouth,-0.6138794391591422
Brentford,-0.662086704037007
Brighton,-0.6436913189355121
Burnley,-0.5096577469061263
Chelsea,-0.5513156683439557
Crystal Palace,-0.6993021100360701
Everton,-0.8251677566093945
Fulham,-0.7193086005006553
Liverpool,-1.0137622419258592
Luton Town,-0.33245276717335653
Manchester City,-1.2593371544833132
Manchester Utd,-0.7251482428979921
Newcastle Utd,-0.6754251501721414
Nott'ham Forest,-0.5791296588046178
Sheffield Utd,-0.11209695837185268
Tottenham,-0.6105753134476919
West Ham,-0.47891406411188986
Wolves,-0.7148563741938697
