teams,att_coef
Arsenal,1.5028540550911473
Aston Villa,0.979938541582041
Bournemouth,0.71913009271504
Brentford,1.1210034509610025
Brighton,1.3490515345416194
Chelsea,0.6879996283504509
Crystal Palace,0.7610006733105685
Everton,0.5999995772984664
Fulham,1.066662992239282
Leeds United,0.9710605228738323
Leicester City,1.0170679067422317
Liverpool,1.3449940657451347
Manchester City,1.6381881534498552
Manchester Utd,1.0673506136244642
Newcastle Utd,1.30632391693967
Nott'ham Forest,0.7116816501434785
Southampton,0.5609648091254646
Tottenham,1.2965259766728996
West Ham,0.7775930338847017
Wolves,0.5206088047086516
