teams,def_coef
Arsenal,-1.0293313226521772
Aston Villa,-0.9117938574107327
Bournemouth,-0.5885691736827303
Brentford,-0.8686031023909121
Brighton,-0.8072421514643185
Burnley,-0.6761315645269367
Chelsea,-0.975592920310687
Crystal Palace,-0.9032943445367593
Everton,-0.7852046967456616
Fulham,-0.784387147000272
Liverpool,-1.2353376191779786
Luton Town,-0.5146704425522836
Manchester City,-1.2687905361370777
Manchester Utd,-0.9309432618148874
Newcastle Utd,-0.9861912289745777
Nott'ham Forest,-0.6465377063378345
Sheffield Utd,-0.3569416301524754
Tottenham,-0.8568516295089236
West Ham,-0.8313361338566634
Wolves,-0.8801745253498405
