teams,def_coef
Arsenal,-0.9848060372795773
Aston Villa,-1.0332019916665087
Bournemouth,-0.5856006768344605
Brentford,-0.9899621424707962
Brighton,-0.8265363766810943
Chelsea,-1.0407057964626103
Crystal Palace,-0.9533979310191428
Everton,-0.7574988445379892
Fulham,-0.8681910490824364
Leeds United,-0.47593501964204604
Leicester City,-0.6064186928612818
Liverpool,-1.0356182590045369
Manchester City,-1.317402750540149
Manchester Utd,-1.105483680686339
Newcastle Utd,-1.2898856169284758
Nott'ham Forest,-0.6155814136362072
Southampton,-0.5684953089846725
Tottenham,-0.6216150317914366
West Ham,-0.811869982707327
Wolves,-0.8243004800921271
