teams,def_coef
Arsenal,-1.1506905138829
Aston Villa,-0.778504640266588
Bournemouth,-0.5827820025100595
Brentford,-0.7760303303294777
Brighton,-0.7770791507829493
Burnley,-0.5682782087298215
Chelsea,-0.8383402854810427
Crystal Palace,-0.8294304519266852
Everton,-0.8050789851775599
Fulham,-0.7548293710804036
Liverpool,-1.096468433664156
Luton Town,-0.35047039112349626
Manchester City,-1.3116380493133655
Manchester Utd,-0.8215952337944916
Newcastle Utd,-0.8047338171906395
Nott'ham Forest,-0.6072514033417371
Sheffield Utd,-0.16595560057466593
Tottenham,-0.7639396528801671
West Ham,-0.6446996146470576
Wolves,-0.771309934412751
