teams,def_coef
Arsenal,-1.008647555076253
Aston Villa,-0.9020724115130803
Bournemouth,-0.5676107679465633
Brentford,-0.8791548569212476
Brighton,-0.857544701020642
Burnley,-0.7326005846860236
Chelsea,-1.0622678465504185
Crystal Palace,-0.8981643568839045
Everton,-0.7822117259665772
Fulham,-0.806381183784673
Liverpool,-1.2336624205637385
Luton Town,-0.533940427958025
Manchester City,-1.300712365658523
Manchester Utd,-0.9203162144795848
Newcastle Utd,-0.9241258481785936
Nott'ham Forest,-0.6391198082685843
Sheffield Utd,-0.35292919893713903
Tottenham,-0.8986004351845616
West Ham,-0.8547249041694862
Wolves,-0.9215602211496374
