teams,att_coef
Arsenal,1.4032221385970503
Aston Villa,1.1340740301558627
Bournemouth,0.8222070302269118
Brentford,0.9848229054576065
Brighton,1.0759221144622992
Burnley,0.6702826692079287
Chelsea,1.071862238860516
Crystal Palace,0.8008608783529061
Everton,0.654939994872404
Fulham,0.9669429883100757
Liverpool,1.394728190114728
Luton Town,0.9704969371681534
Manchester City,1.5183453110650926
Manchester Utd,1.0690098098543677
Newcastle Utd,1.2121358685152124
Nott'ham Forest,0.740825147282085
Sheffield Utd,0.6488626551386977
Tottenham,1.219153354979029
West Ham,0.9794503428518623
Wolves,0.6618553945272089
