teams,def_coef
Arsenal,-1.015622508970503
Aston Villa,-0.8326183031118185
Bournemouth,-0.5650648105151653
Brentford,-0.8165563230435151
Brighton,-0.8221409301372716
Burnley,-0.6396321065736789
Chelsea,-0.9893025937687748
Crystal Palace,-0.8289822801764668
Everton,-0.7646892620571107
Fulham,-0.7887911638671228
Liverpool,-1.196645811183214
Luton Town,-0.4529582235552949
Manchester City,-1.3010022306685196
Manchester Utd,-0.8891637882025135
Newcastle Utd,-0.8527673808114903
Nott'ham Forest,-0.6283097240690436
Sheffield Utd,-0.22468541159110506
Tottenham,-0.8627821587558395
West Ham,-0.7662260823460728
Wolves,-0.877173159464676
