teams,def_coef
Arsenal,-1.098088673944347
Aston Villa,-0.9895830178543208
Bournemouth,-0.6127857232842215
Brentford,-0.7460491842916471
Brighton,-0.7514684660185129
Burnley,-0.5822939201258734
Chelsea,-0.8029027466304353
Crystal Palace,-0.8333398477815429
Everton,-0.8791299846595333
Fulham,-0.7471465226091573
Liverpool,-1.2171612049207123
Luton Town,-0.5239068623913138
Manchester City,-1.092216871897235
Manchester Utd,-0.9305078778321867
Newcastle Utd,-0.8285203148234631
Nott'ham Forest,-0.6253190766058284
Sheffield Utd,-0.37358497977464183
Tottenham,-0.7243332912109524
West Ham,-0.8146103219743298
Wolves,-0.7820258693353616
