teams,def_coef
Arsenal,-0.9478019764897945
Aston Villa,-0.7218637146291739
Bournemouth,-0.4191786971099087
Brentford,-0.641984432803934
Brighton,-0.7123421871316802
Burnley,-0.6091600815740684
Chelsea,-0.9036650075766728
Crystal Palace,-0.6624463530107673
Everton,-0.6179586431160271
Fulham,-0.7226170847400185
Liverpool,-0.9908739475415711
Luton Town,-0.3382262130318367
Manchester City,-1.2571429274615744
Manchester Utd,-0.6786487309013745
Newcastle Utd,-0.6742038084162558
Nott'ham Forest,-0.478725499930568
Sheffield Utd,-0.1664636187875331
Tottenham,-0.7035501003004144
West Ham,-0.6322643980358417
Wolves,-0.7134816795516647
