teams,def_coef
Arsenal,-0.9993684920967675
Aston Villa,-0.8891836687991234
Bournemouth,-0.5818533818763444
Brentford,-0.8914101707023837
Brighton,-0.8556867822540983
Burnley,-0.735514071110941
Chelsea,-1.054369471334822
Crystal Palace,-0.9212519230317586
Everton,-0.7734099550149457
Fulham,-0.7957178130330073
Liverpool,-1.220262042951881
Luton Town,-0.5157623235486293
Manchester City,-1.3129469667087235
Manchester Utd,-0.9215281591699958
Newcastle Utd,-0.9369140522782076
Nott'ham Forest,-0.6482276185898874
Sheffield Utd,-0.3512470468834721
Tottenham,-0.8970427024384817
West Ham,-0.8646340638803378
Wolves,-0.9199057303022794
