teams,def_coef
Arsenal,-1.0457541243067932
Aston Villa,-0.810944933194468
Bournemouth,-0.5013043186295703
Brentford,-0.7359076716288702
Brighton,-0.7911973214160603
Burnley,-0.6424264340861477
Chelsea,-0.9027624689187801
Crystal Palace,-0.7598290861090106
Everton,-0.7126760117178752
Fulham,-0.7716496707167976
Liverpool,-1.0749427689389441
Luton Town,-0.4042830972565934
Manchester City,-1.2904535101986496
Manchester Utd,-0.7596301491572274
Newcastle Utd,-0.7815381689920752
Nott'ham Forest,-0.561596514266751
Sheffield Utd,-0.22148009681301897
Tottenham,-0.7621666926549688
West Ham,-0.7032230085480976
Wolves,-0.7908580134540266
