teams,att_coef
Arsenal,1.399428819631157
Aston Villa,1.1214288562934545
Bournemouth,0.7793331893803038
Brentford,0.9945187973308188
Brighton,1.1656502315394814
Burnley,0.648015121959309
Chelsea,1.0220499917414183
Crystal Palace,0.7687016473529411
Everton,0.6776598469224269
Fulham,0.9488721973830603
Liverpool,1.4439780005262433
Luton Town,1.0026057594580686
Manchester City,1.5374654256566123
Manchester Utd,1.0697469649928322
Newcastle Utd,1.2030953678866545
Nott'ham Forest,0.7661188764482958
Sheffield Utd,0.5547646820772191
Tottenham,1.2375459072974682
West Ham,0.9390064942564377
Wolves,0.720013821865794
