teams,def_coef
Arsenal,-1.0037324772658989
Aston Villa,-0.6881333236570626
Bournemouth,-0.40480412891568607
Brentford,-0.6423659100991234
Brighton,-0.7095006363048533
Burnley,-0.6312039229629004
Chelsea,-0.8394699986358504
Crystal Palace,-0.6411849243073362
Everton,-0.6159872361222843
Fulham,-0.6780478528779038
Liverpool,-0.9541262381569033
Luton Town,-0.3352439170597003
Manchester City,-1.250995359830158
Manchester Utd,-0.6388614414227514
Newcastle Utd,-0.6323999706318125
Nott'ham Forest,-0.46643777762171357
Sheffield Utd,-0.18728795082243738
Tottenham,-0.6882515050457728
West Ham,-0.6183801596011393
Wolves,-0.6905181945039911
