teams,def_coef
Arsenal,-1.2865322595013913
Aston Villa,-0.7784010586788925
Bournemouth,-0.5343945095036625
Brentford,-0.6703306203735884
Brighton,-0.730566310149311
Burnley,-0.48014817314319397
Chelsea,-0.6285018776604139
Crystal Palace,-0.6480036636480042
Everton,-0.7408933074578342
Fulham,-0.7139932672609045
Liverpool,-1.1016636609520136
Luton Town,-0.337588607045081
Manchester City,-1.1780913044976487
Manchester Utd,-0.7719352590043217
Newcastle Utd,-0.7111146221267134
Nott'ham Forest,-0.5724399733191242
Sheffield Utd,-0.1561640073512846
Tottenham,-0.6550435007302619
West Ham,-0.5042952740421903
Wolves,-0.7049543246018496
