teams,def_coef
Arsenal,-1.0088245611269684
Aston Villa,-0.922362768828885
Bournemouth,-0.5266063438361132
Brentford,-0.8179630696213932
Brighton,-0.8529539884653594
Burnley,-0.7618134610990146
Chelsea,-1.0712506075780632
Crystal Palace,-0.8577861852040258
Everton,-0.7480045919164542
Fulham,-0.8183076714108783
Liverpool,-1.1599248605657366
Luton Town,-0.5144793292593118
Manchester City,-1.3176287661888242
Manchester Utd,-0.851075375293235
Newcastle Utd,-0.9037798428605328
Nott'ham Forest,-0.5957510141081179
Sheffield Utd,-0.35803313884647614
Tottenham,-0.8526399684518077
West Ham,-0.8475099365899977
Wolves,-0.8869920789739355
