teams,def_coef
Arsenal,-0.967701067682924
Aston Villa,-0.7554395134898774
Bournemouth,-0.4268887527360089
Brentford,-0.6564232096716609
Brighton,-0.7336602282440597
Burnley,-0.6297182681432171
Chelsea,-0.9160713435965733
Crystal Palace,-0.6865580839864283
Everton,-0.6407419562532961
Fulham,-0.7670388270779891
Liverpool,-1.0170802876559335
Luton Town,-0.32378268063159726
Manchester City,-1.277020610848439
Manchester Utd,-0.7052508584743142
Newcastle Utd,-0.6866440556774013
Nott'ham Forest,-0.5135875980795117
Sheffield Utd,-0.18494781406092745
Tottenham,-0.7105938992793784
West Ham,-0.66482608029775
Wolves,-0.739750859267707
