teams,def_coef
Arsenal,-1.1546644064309646
Aston Villa,-1.0598837605298501
Bournemouth,-0.5623677169539931
Brentford,-0.8996709424309515
Brighton,-0.6430493974520328
Burnley,-0.3450234511079091
Chelsea,-1.0616021230688686
Crystal Palace,-1.110015835533729
Everton,-0.730537748131484
Fulham,-0.7618941338981736
Liverpool,-1.1599787281905156
Luton Town,-0.5667275640713205
Manchester City,-1.4737609470719817
Manchester Utd,-0.9627887290494329
Newcastle Utd,-1.2241947956317871
Nott'ham Forest,-0.8581566900336848
Sheffield Utd,-0.16925526749944342
Tottenham,-0.8894711726971897
West Ham,-0.8032271177750583
Wolves,-0.7874298764716154
