teams,def_coef
Arsenal,-1.0451015990137802
Aston Villa,-1.046223099432436
Bournemouth,-0.6627929177047606
Brentford,-1.1485941639292936
Brighton,-0.826742235821685
Burnley,-0.5887606273866787
Chelsea,-1.0173995467690524
Crystal Palace,-1.111066866859602
Everton,-0.765356716831132
Fulham,-0.9414939135073874
Liverpool,-1.194112275574463
Luton Town,-0.21019160147325414
Manchester City,-1.5928292002860522
Manchester Utd,-1.0771730334142768
Newcastle Utd,-1.241839949814681
Nott'ham Forest,-0.7292096549570867
Sheffield Utd,-0.7133420326925406
Tottenham,-0.9135664451128885
West Ham,-0.9394869464615581
Wolves,-0.9268149549927824
