teams,def_coef
Arsenal,-0.1036962173679628
Aston Villa,-0.24094434443613888
Bournemouth,-0.021024652629357418
Brentford,-0.13985446876734986
Brighton,-0.0047862398876279445
Burnley,0.0030756048220883514
Chelsea,-0.18727993575398133
Crystal Palace,-0.13272710410399668
Everton,-0.4788199728699589
Fulham,-0.34786772848864633
Liverpool,-0.6192478234452945
Luton Town,-0.1520278352147323
Manchester City,-0.56083447892101
Manchester Utd,-0.3176275464102144
Newcastle Utd,-0.09744387850516872
Nott'ham Forest,-0.04118137532944724
Sheffield Utd,0.4136148063038888
Tottenham,-0.07336780804385407
West Ham,-0.04415270770510307
Wolves,-0.4050518356454099
