teams,def_coef
Arsenal,0.13888625370478913
Aston Villa,-0.3083871578594519
Bournemouth,-0.21180927063721677
Brentford,-0.15039407420260126
Brighton,-0.009507929209810412
Burnley,0.08893020601705048
Chelsea,-0.2874212018920884
Crystal Palace,-0.5002453990780016
Everton,-0.3066417344549466
Fulham,-0.1318619179162836
Liverpool,-0.640745275538517
Luton Town,-0.05066911244760164
Manchester City,-0.3324755119992746
Manchester Utd,-0.2256456657919511
Newcastle Utd,-0.4603137147916243
Nott'ham Forest,-0.21700130326459055
Sheffield Utd,-0.1076528024019752
Tottenham,-0.47222588084188466
West Ham,-0.11202996403901738
Wolves,-0.24097209964969968
