teams,def_coef
Arsenal,-1.0322514468890047
Aston Villa,-0.8388661994695904
Bournemouth,-0.5496182290480209
Brentford,-0.8080727698636612
Brighton,-0.8201954677920673
Burnley,-0.638225459996416
Chelsea,-0.9662543759867113
Crystal Palace,-0.8257075091901886
Everton,-0.7572985590227597
Fulham,-0.7799912899356655
Liverpool,-1.1901864932263575
Luton Town,-0.434465575420568
Manchester City,-1.3129848098123846
Manchester Utd,-0.8856656194518313
Newcastle Utd,-0.8224938358401463
Nott'ham Forest,-0.633209329579619
Sheffield Utd,-0.20737069246754644
Tottenham,-0.844545312129668
West Ham,-0.7514904956311999
Wolves,-0.8709668769055301
