teams,att_coef
Arsenal,1.4045456741693547
Aston Villa,1.1181336494500287
Bournemouth,0.8094293556186769
Brentford,0.9878078191898059
Brighton,1.1283189771450182
Burnley,0.6596584974754452
Chelsea,1.034609116429207
Crystal Palace,0.7667253312736884
Everton,0.6573877492605584
Fulham,1.0015812870709477
Liverpool,1.4250043578217473
Luton Town,1.0140119486488697
Manchester City,1.4984175078325639
Manchester Utd,1.047816439840164
Newcastle Utd,1.219707932662338
Nott'ham Forest,0.7359412609267776
Sheffield Utd,0.5952729146216091
Tottenham,1.2330023392401221
West Ham,0.9812547806192184
Wolves,0.6813730607038558
