teams,def_coef
Arsenal,-1.0174508175181383
Aston Villa,-0.9184649838978519
Bournemouth,-0.5844121303046939
Brentford,-0.969873629634171
Brighton,-0.8830571884198612
Burnley,-0.8015913517131513
Chelsea,-1.2156299999508353
Crystal Palace,-1.0165677861096116
Everton,-0.7717980750812081
Fulham,-0.8694146922941975
Liverpool,-1.2194290617183938
Luton Town,-0.4994506010701445
Manchester City,-1.4410695063832377
Manchester Utd,-0.9413911542017454
Newcastle Utd,-1.026178390336666
Nott'ham Forest,-0.7424028591392174
Sheffield Utd,-0.21705327098199495
Tottenham,-0.9897913400823514
West Ham,-0.9124323205847855
Wolves,-0.9816945443687354
