teams,def_coef
Arsenal,-0.9926365916341633
Aston Villa,-0.7182042092557526
Bournemouth,-0.40484622033456674
Brentford,-0.655010253055274
Brighton,-0.7103695546416807
Burnley,-0.6425882154397473
Chelsea,-0.8452226739874527
Crystal Palace,-0.6709305371119457
Everton,-0.6166919723583579
Fulham,-0.7002874802877045
Liverpool,-0.9533348155989881
Luton Town,-0.31040092649267165
Manchester City,-1.2449593695657244
Manchester Utd,-0.6309197477930228
Newcastle Utd,-0.6521285003418236
Nott'ham Forest,-0.4562452790104704
Sheffield Utd,-0.19970512906317936
Tottenham,-0.6687452433071913
West Ham,-0.6143578858965527
Wolves,-0.6828417761806683
