teams,att_coef
Arsenal,1.4563055276133072
Aston Villa,1.1984938640521463
Bournemouth,0.7485427861138301
Brentford,0.968305533834007
Brighton,1.0506246233526721
Burnley,0.6119008711734331
Chelsea,0.9690231603401536
Crystal Palace,0.7715751303064294
Everton,0.6529566356759567
Fulham,0.9681039410849429
Liverpool,1.4553283845477996
Luton Town,1.0262293995913152
Manchester City,1.5282058463052703
Manchester Utd,1.0802237178701444
Newcastle Utd,1.2617031427472767
Nott'ham Forest,0.8331038755294209
Sheffield Utd,0.504948029776287
Tottenham,1.2171759150939925
West Ham,1.0060438014455926
Wolves,0.691205813546021
