teams,def_coef
Arsenal,-1.0341054131352894
Aston Villa,-1.0047950905850518
Bournemouth,-0.5837421229690404
Brentford,-0.9650653673892029
Brighton,-0.8588299932507866
Chelsea,-1.0568005891644192
Crystal Palace,-0.9639617722774667
Everton,-0.7949174244938968
Fulham,-0.8733565843612796
Leeds United,-0.5102838077193307
Leicester City,-0.6154663792909787
Liverpool,-1.0370006850772435
Manchester City,-1.2946431641120044
Manchester Utd,-1.0870887624273606
Newcastle Utd,-1.3396086689029347
Nott'ham Forest,-0.6244258790302024
Southampton,-0.5934178690621981
Tottenham,-0.6668884356947393
West Ham,-0.8429984416530785
Wolves,-0.8413423175883628
