teams,att_coef
Arsenal,1.3592507457748855
Aston Villa,1.385220963676672
Bournemouth,0.7269196257680786
Brentford,1.0225212649371493
Brighton,1.3245040593778337
Burnley,0.4374518475822952
Chelsea,1.1885910210858044
Crystal Palace,0.6463985349647021
Everton,0.7555905546262438
Fulham,0.5654413988582151
Liverpool,1.371774534267734
Luton Town,0.6461420363082162
Manchester City,1.5763419588411711
Manchester Utd,0.9085018115253037
Newcastle Utd,1.454617197268046
Nott'ham Forest,0.8775102960781497
Sheffield Utd,0.528896084444823
Tottenham,1.2038837184310633
West Ham,1.1351253140424562
Wolves,0.8853170321411539
