teams,def_coef
Arsenal,-1.0024546532907541
Aston Villa,-0.8915611262369543
Bournemouth,-0.5825764352865074
Brentford,-0.8898282192772936
Brighton,-0.857575707551899
Burnley,-0.7299489031384068
Chelsea,-1.0526893477043684
Crystal Palace,-0.9231757223682885
Everton,-0.7705468775182297
Fulham,-0.7973991779963381
Liverpool,-1.223569513075198
Luton Town,-0.5192726525240824
Manchester City,-1.3123990025970234
Manchester Utd,-0.9258336170299769
Newcastle Utd,-0.9345396807217343
Nott'ham Forest,-0.6513958697062946
Sheffield Utd,-0.3553806982236073
Tottenham,-0.903233020261699
West Ham,-0.8639955135940071
Wolves,-0.9218135399020038
