teams,def_coef
Arsenal,-1.0302443667417782
Aston Villa,-0.826341775010221
Bournemouth,-0.49365533816024104
Brentford,-0.7271304371382388
Brighton,-0.7889782177252356
Burnley,-0.6335542924893813
Chelsea,-0.938907350965748
Crystal Palace,-0.7556833958139533
Everton,-0.6969030033730927
Fulham,-0.7686087002121204
Liverpool,-1.0967471313660127
Luton Town,-0.39569386089657205
Manchester City,-1.3246215342901666
Manchester Utd,-0.797601123485984
Newcastle Utd,-0.7564712678501242
Nott'ham Forest,-0.5790132871836258
Sheffield Utd,-0.19696719113719408
Tottenham,-0.7787860512093696
West Ham,-0.7046365815887229
Wolves,-0.8094605467092654
