teams,att_coef
Arsenal,1.4412164346157812
Aston Villa,1.1528835990207353
Bournemouth,0.8007887758824256
Brentford,0.9606213224689604
Brighton,1.062909182002627
Burnley,0.678264299956616
Chelsea,0.9909766215505307
Crystal Palace,0.7473920754331015
Everton,0.641025251066639
Fulham,0.9922645516386923
Liverpool,1.4282898173173095
Luton Town,1.0057660878171295
Manchester City,1.4972230642009512
Manchester Utd,1.059528245158398
Newcastle Utd,1.2671072276925843
Nott'ham Forest,0.7726431114113553
Sheffield Utd,0.5978054854358078
Tottenham,1.2208859162354084
West Ham,1.0046013845317372
Wolves,0.6778075465632094
