teams,def_coef
Arsenal,-1.0451644716702544
Aston Villa,-0.827741359766965
Bournemouth,-0.5550954403347698
Brentford,-0.8127335203082114
Brighton,-0.8217749170796648
Burnley,-0.6442263194208366
Chelsea,-0.9366285609570805
Crystal Palace,-0.8272170453314539
Everton,-0.768123826589984
Fulham,-0.782918431139515
Liverpool,-1.171413506112634
Luton Town,-0.44211116328138395
Manchester City,-1.286913183780857
Manchester Utd,-0.8542877292214269
Newcastle Utd,-0.8418805079118881
Nott'ham Forest,-0.6187458806965385
Sheffield Utd,-0.23141035342924104
Tottenham,-0.8297211503016882
West Ham,-0.7498266554061481
Wolves,-0.8547949375591093
