teams,att_coef
Arsenal,1.3890889863530176
Aston Villa,1.1336971333261754
Bournemouth,0.8090179132193458
Brentford,0.9795697337769177
Brighton,1.1025402590323232
Burnley,0.6390941748223895
Chelsea,1.051110653092151
Crystal Palace,0.7678968185756282
Everton,0.6511950436959021
Fulham,0.9854494809852382
Liverpool,1.4067255424120635
Luton Town,0.9963826888238793
Manchester City,1.5207030305241966
Manchester Utd,1.0715439472511399
Newcastle Utd,1.2193570983960966
Nott'ham Forest,0.7750956606929159
Sheffield Utd,0.619475677905798
Tottenham,1.2226479713300062
West Ham,0.9703668254133067
Wolves,0.6890413603715114
