teams,def_coef
Arsenal,-0.9798449883959109
Aston Villa,-0.8796931528791004
Bournemouth,-0.48539056119632784
Brentford,-0.7671794328944445
Brighton,-0.8243557500781495
Burnley,-0.7993815589613458
Chelsea,-1.0663895855514618
Crystal Palace,-0.8457879713302454
Everton,-0.7040468384120199
Fulham,-0.8108430506237712
Liverpool,-1.0663260252983864
Luton Town,-0.471653385818862
Manchester City,-1.304139025389223
Manchester Utd,-0.7587534865253037
Newcastle Utd,-0.8217343174941801
Nott'ham Forest,-0.5447682160134325
Sheffield Utd,-0.36241770817123453
Tottenham,-0.8001098395488188
West Ham,-0.8297879962470008
Wolves,-0.8245797562349982
