teams,def_coef
Arsenal,-1.0367858820648082
Aston Villa,-1.0073892718730182
Bournemouth,-0.5856671422066902
Brentford,-0.9676099879471259
Brighton,-0.8611192357335282
Chelsea,-0.9992648133228456
Crystal Palace,-0.9662580134764084
Everton,-0.7967720866318383
Fulham,-0.8738715919720563
Leeds United,-0.5129028094250262
Leicester City,-0.617352515011831
Liverpool,-1.0390924923122111
Manchester City,-1.2966838070143323
Manchester Utd,-1.078527904228035
Newcastle Utd,-1.3417347991119
Nott'ham Forest,-0.6262607351447997
Southampton,-0.5957644401606192
Tottenham,-0.6691064871354976
West Ham,-0.8441436948169594
Wolves,-0.8434994795078556
