teams,def_coef
Arsenal,-1.0352062788945997
Aston Villa,-0.9870544410798738
Bournemouth,-0.5768885509694188
Brentford,-0.9483992885242272
Brighton,-0.8854013556215327
Chelsea,-1.0251992978595388
Crystal Palace,-0.9792054463544796
Everton,-0.7977138072078824
Fulham,-0.8993728789183355
Leeds United,-0.5299231646810189
Leicester City,-0.5795809787636437
Liverpool,-1.0413922632035937
Manchester City,-1.2666857828952498
Manchester Utd,-1.0655551832611236
Newcastle Utd,-1.3159611699317426
Nott'ham Forest,-0.5903829484929419
Southampton,-0.5988149468869647
Tottenham,-0.6936654386645351
West Ham,-0.8457948379190446
Wolves,-0.8468297506591267
