teams,att_coef
Arsenal,1.534020358641633
Aston Villa,0.9789890297322215
Bournemouth,0.7461426442594019
Brentford,1.0957555040173221
Brighton,1.3480704881164371
Chelsea,0.6889916733430145
Crystal Palace,0.7326760594409081
Everton,0.594381554516069
Fulham,1.056247696723685
Leeds United,0.9706948450623919
Leicester City,1.017673470956543
Liverpool,1.3585693298114538
Manchester City,1.6382299256343573
Manchester Utd,1.080636255794262
Newcastle Utd,1.2758967397540906
Nott'ham Forest,0.713145520288855
Southampton,0.5604959651856241
Tottenham,1.309253935512094
West Ham,0.7783735443047998
Wolves,0.5217554589048407
