teams,def_coef
Arsenal,-0.9611205945416875
Aston Villa,-0.8151573894436989
Bournemouth,-0.42856929422162326
Brentford,-0.7065840579212727
Brighton,-0.7500973414500899
Burnley,-0.7165895934630885
Chelsea,-0.931106607378819
Crystal Palace,-0.719782525906682
Everton,-0.6754255169800506
Fulham,-0.7525221378182269
Liverpool,-1.011600935213589
Luton Town,-0.4009397164984809
Manchester City,-1.2594019293458394
Manchester Utd,-0.7210093639867348
Newcastle Utd,-0.7458429917538754
Nott'ham Forest,-0.4886374000209897
Sheffield Utd,-0.2646137061836213
Tottenham,-0.7352175210856361
West Ham,-0.699528958394135
Wolves,-0.7465283959507079
