teams,att_coef
Arsenal,1.4032191460181702
Aston Villa,1.1247113918171259
Bournemouth,0.8124018695597587
Brentford,0.9720088145987169
Brighton,1.0705044563920227
Burnley,0.6696505593126435
Chelsea,1.0956436559379499
Crystal Palace,0.801114429084401
Everton,0.6518662401376459
Fulham,0.9539583056787542
Liverpool,1.4040469384046457
Luton Town,0.9579369880072582
Manchester City,1.530018018322162
Manchester Utd,1.0689123605778128
Newcastle Utd,1.2258930150306548
Nott'ham Forest,0.7586035245203829
Sheffield Utd,0.6407124054562638
Tottenham,1.2181600639544026
West Ham,0.97249161997922
Wolves,0.6681461972100066
