teams,def_coef
Arsenal,-1.0033590627008178
Aston Villa,-0.9135807898509521
Bournemouth,-0.5675898969271174
Brentford,-0.9725190060872271
Brighton,-0.886520955200528
Burnley,-0.7800897847301593
Chelsea,-1.2008873155558275
Crystal Palace,-0.987477947527823
Everton,-0.7764241383319941
Fulham,-0.866960067958657
Liverpool,-1.2243970376102888
Luton Town,-0.4710802439350735
Manchester City,-1.4347736292713071
Manchester Utd,-0.9351836141989716
Newcastle Utd,-1.029201095328743
Nott'ham Forest,-0.7218698565830858
Sheffield Utd,-0.2306076447781828
Tottenham,-0.9864442246869574
West Ham,-0.8870312504570544
Wolves,-0.9756547311401892
