teams,def_coef
Arsenal,-1.0035321508406263
Aston Villa,-0.7187825105702206
Bournemouth,-0.39633011033281257
Brentford,-0.6552685779703679
Brighton,-0.7087657328509166
Burnley,-0.6357305929327774
Chelsea,-0.8523495444991824
Crystal Palace,-0.6614286981871625
Everton,-0.5843671875002391
Fulham,-0.6824822271186396
Liverpool,-0.9562672669051641
Luton Town,-0.25910997553555276
Manchester City,-1.2429711936069618
Manchester Utd,-0.6301366876569372
Newcastle Utd,-0.6516410305321751
Nott'ham Forest,-0.44671868384302943
Sheffield Utd,-0.15993460670522264
Tottenham,-0.6663286188345011
West Ham,-0.5745941475148966
Wolves,-0.6846491789821235
