teams,def_coef
Arsenal,-1.0311943749050172
Aston Villa,-0.9137381655204516
Bournemouth,-0.5899779137974316
Brentford,-0.8699112034946168
Brighton,-0.829224361831389
Burnley,-0.6764708114415264
Chelsea,-0.9767374685297198
Crystal Palace,-0.9047598464985712
Everton,-0.7859416716478731
Fulham,-0.7858919592082838
Liverpool,-1.2166361427331067
Luton Town,-0.5162662392759055
Manchester City,-1.269497311474746
Manchester Utd,-0.9329034065593746
Newcastle Utd,-0.9576317967262431
Nott'ham Forest,-0.6486671763420374
Sheffield Utd,-0.35820384778902
Tottenham,-0.8592141449422627
West Ham,-0.8510460515692814
Wolves,-0.881726969183948
