teams,def_coef
Arsenal,-1.4558940539870315
Aston Villa,-0.7600205903080142
Bournemouth,-0.641984189531147
Brentford,-0.6948240756646106
Brighton,-0.6879392297262112
Burnley,-0.47670814006031587
Chelsea,-0.6153128211381903
Crystal Palace,-0.7063692434424244
Everton,-0.8693881539909649
Fulham,-0.7792176186056249
Liverpool,-0.9480111552357559
Luton Town,-0.33924766107436694
Manchester City,-1.261425778238618
Manchester Utd,-0.6971882899074994
Newcastle Utd,-0.6543206213495646
Nott'ham Forest,-0.5857041323261087
Sheffield Utd,-0.08932132371594248
Tottenham,-0.561272517449634
West Ham,-0.3890963508152638
Wolves,-0.6370118941908868
