teams,def_coef
Arsenal,-1.0048198516009812
Aston Villa,-0.9160929194449363
Bournemouth,-0.5093407466944999
Brentford,-0.7969093294957279
Brighton,-0.845701892977981
Burnley,-0.7721055058300565
Chelsea,-1.071022879486422
Crystal Palace,-0.8428970235036892
Everton,-0.7342641349154527
Fulham,-0.8180649672253865
Liverpool,-1.1344716012395355
Luton Town,-0.5040348542650431
Manchester City,-1.3182085434400015
Manchester Utd,-0.821871724022354
Newcastle Utd,-0.8825369772741521
Nott'ham Forest,-0.5761534748386825
Sheffield Utd,-0.3584377959340775
Tottenham,-0.8353101098957826
West Ham,-0.8391066357599022
Wolves,-0.8694498410651397
