teams,def_coef
Arsenal,-1.1244157129115222
Aston Villa,-0.9903134265070541
Bournemouth,-0.5602099774062126
Brentford,-0.713916679441796
Brighton,-0.791229672949941
Burnley,-0.5807114993299437
Chelsea,-0.7998408196227155
Crystal Palace,-0.746011105423045
Everton,-0.874817361558777
Fulham,-0.7468303090216193
Liverpool,-1.2680965717165131
Luton Town,-0.5284222053265227
Manchester City,-1.092516827059666
Manchester Utd,-0.931094714419263
Newcastle Utd,-0.8286232538496171
Nott'ham Forest,-0.5896474893283506
Sheffield Utd,-0.3688091481644839
Tottenham,-0.7202139522144808
West Ham,-0.7776668305286709
Wolves,-0.8495723166938972
