teams,def_coef
Arsenal,-1.050900545362166
Aston Villa,-0.9962779532706526
Bournemouth,-0.6020583611486123
Brentford,-0.9463180707529123
Brighton,-0.9442800618545144
Chelsea,-1.0756413514705128
Crystal Palace,-0.9845297214242967
Everton,-0.8084127728970076
Fulham,-0.9426532709083575
Leeds United,-0.5463017695216366
Leicester City,-0.6598236334335615
Liverpool,-1.0291786506569285
Manchester City,-1.2639876067038807
Manchester Utd,-1.0698352173726522
Newcastle Utd,-1.3987301773930139
Nott'ham Forest,-0.6546571936539423
Southampton,-0.6726666434171539
Tottenham,-0.7148176910067354
West Ham,-0.8397643840374123
Wolves,-0.8697061703334618
