teams,def_coef
Arsenal,-1.1331482042557524
Aston Villa,-0.9674447562660616
Bournemouth,-0.5556327029968657
Brentford,-0.9636758411218187
Brighton,-0.7816428243545028
Burnley,-0.44210087590966446
Chelsea,-0.9702054218776847
Crystal Palace,-0.9121044833170218
Everton,-0.825318137689849
Fulham,-0.8684938021545847
Liverpool,-1.2604389098217972
Luton Town,-0.6305457263642174
Manchester City,-1.2885223450835983
Manchester Utd,-0.9854901440644056
Newcastle Utd,-1.1778777789068942
Nott'ham Forest,-0.7868877177825513
Sheffield Utd,-0.3312259683411536
Tottenham,-0.8200879236992088
West Ham,-0.7371705836601548
Wolves,-0.8268652796241353
